bron	doel	bytes	sha256	status
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/api/feature_status_api.py	-	7952	3846a96b509972065b6ef7c91e1dd41ff400eafb46d2b46389fa3fcff6c4cff1	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/cli/__init__.py	-	137	9a4667430b354b04069c8253948cf0a2a2d6b749dc500c00944b58515813cee3	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/cli/performance_cli.py	-	9701	2b2c0d57eaab3c63503f165fa7e897d3b4309371fe452a04efca2d8055099dd6	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/config/__init__.py	-	5847	ff49b654db34ec9f65bb4c23063eda414cdf6502dfd6b80a374490c47e69db0e	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/config/config_adapters.py	-	840	47bfceb969aab1eb42104ecb12ed8b86698356b8d9b65a9a069338fa0747410c	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/config/config_loader.py	-	1580	db89dacb91a5a676783f7733a2315c46605e1409994f5d4f32f06a5e9a74bf15	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/config/config_manager.py	-	33589	f3e5a361f0081611642730b43e5862594fd91c8ab4b2d1267e47abe267a0c861	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/config/context_wet_mapping.json	-	2774	36b9ccef056d1cf927d58e58c969d3c533b914826f25ae5b070ade9e6d52c247	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/config/dotenv_loader.py	-	4021	2e1b26699ad424ca533be613e6fe4edf8a44969b8177f0aef8aec1000a2e2255	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/config/feature_flags.py	-	6815	651855b792db908d5d7c85241e16951b34cf597d05c98472fee9938a1e90ae55	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/config/rate_limit_config.py	-	5783	48b1e4c27d1b603091fe8a72e6215657452d369d3d043d6b614d382d1fe148b2	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/config/synonym_config.py	-	11817	3f92587a72531ddc5b01c308140f508d3165301e41678eb59b654e0da502fa00	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/config/validation_rules.yaml	-	321	65e4a560c69a6d9dc0e387169b41b3f4f7f56635b3eb452798d10f4edf159144	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/config/verboden_woorden.json	-	611	38e020e57a681ccf684897452e10a38409b85e678da8bfea417ee8f5a2c76d59	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/config/verboden_woorden.py	-	4807	00b2444d3b407efec48037e73862cf725fc482dbc22c19dd1f22ce1c03c86878	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/database/__init__.py	-	243	5ae21b9bbca5eb3952e0779cf6705fd72f769c28d03d043ac3d59aae957aa735	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/database/audit_helpers.py	-	7486	0ad4127c44f4ba399a5bbb86f2511e02edab065555e6cb4be7037328368a1a4f	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/database/db_connection.py	-	10813	98999ebc908762581a970eddd75fe32bf44d5391948189d19f2a84bf265f5c29	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/database/definitie_crud.py	-	105299	d6b829da5a9636b6813e019275b51706aed2989adef3be6782f08bd7b0d5c7b0	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/database/definitie_duplicates.py	-	14212	24b6e7dc2ce9ec58505ff5043e3102e5ceac5715d9d5b68c99db21272c67c35e	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/database/definitie_import_export.py	-	5569	52a19a0bde8acadaa90700f500e1b84b8d8822056890e71a315a23b373d4b391	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/database/definitie_repository.py	-	19148	1bff8dc7dc771446304ab6b027bcc8b1021d9dd319e4f1d2187ea5f0b69cbc72	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/database/definitie_search.py	-	2257	5571f166147e58121f004b6789d8e0ec84e4a00cf0d3799c84fde3f78131e0d6	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/database/migrate_database.py	-	49200	506f79d9b6c1a171d18ffd6987b355b35cc5dccc3ff2b0d8fe437c03e5a5566f	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/database/migrations/006_synonym_groups_tables.sql	-	6343	303bbbb16058eae4223e590d1df6648308352f192d1c736a4f96068b2ebf6313	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/database/migrations/008_add_unique_constraint.sql	-	1676	a9af78cd5c5409ee75a9396376ccf8b3bda18f5c03376073156439ee6003cfbd	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/database/migrations/009_remove_unique_constraint.sql	-	1623	38224c076be6adc6fe31488341e4ba8b012656db3e6f7ffb27674a5c9f2041e3	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/database/migrations/009_remove_unique_index.sql	-	2689	916212269e3d6b03fe4a620fa41917725138d9d058cac669702a85a63b5393e2	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/database/migrations/009_rollback.sql	-	2942	bb5bb8cf46815e99e6d18a0d90db24f9cec8b44b9fedfa843dbe14e3c8dc8839	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/database/migrations/009_rollback_remove_unique_constraint.sql	-	1707	e5a16fac06ab88a6e747bc08a6085734f57b0adf27a4fbbe186f7243399dae57	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/database/migrations/20250126_def176_optimize_duplicates.sql	-	1349	277f285d49ef68d666140602ed3725f79e3810bb801495d2d2550034d3c12c06	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/database/migrations/20251111_add_generation_prompt.sql	-	884	e02b78c299b1de68490f9c412097b936928e8746eb8fa5363d9a2cacf3c802ca	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/database/migrations/add_definitie_drafts_table.sql	-	1506	22edeb814376472c78a2e827d2ffcb87ec4e59dea791617b2e83c9b6ff3683d5	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/database/migrations/add_legacy_fields.sql	-	671	36340316fc977945a5b4b032a7aabea62ad8848e0112a042b7b72726c9ab543f	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/database/migrations/add_metadata_fields.sql	-	760	642b6b3f6355d52ceea3c7e686694ebf7c4ed744c16ef92af9b986c0212c43d2	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/database/migrations/add_synonym_suggestions_table.sql	-	2581	7d803029f9ee684eb892a1c55620700b68d520fc0cb77da28f70dfa300cd0932	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/database/migrations/fix_category_constraint.sql	-	4423	9a400218a8e0e5aec3bab1da218ef2391e24ea8ec600e635874b71d36604ca62	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/database/migrations/reset_with_category_support.sql	-	4190	e2c7eab98988b9c71dba9ee2ea7bc9bf47313abd52c70403f0db53d672e30c7e	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/database/migrations/schema3_herstel.py	-	44460	d52738341b697f70f7e04b9f3fe7f4ef37701ba0e76e42243d9bacd3f4797818	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/database/migrations/v5_migration.py	-	19139	8820f45d093a31ae1ce6590e6e55c5abb4f5c53d19c8d78fbb56a7976607060d	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/database/migrations/v6_migration.py	-	12185	1699063cd4e4b5e2e1ca3b2ed373931dd45d7bdd1b2589a0de85b8fb6afe201d	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/database/migrations/v7_migration.py	-	10930	9cca645d297b17dc56cd0e8af072903c1af029ffda53ba94e791c719c2a36c37	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/database/migrations/v8_migration.py	-	10196	be79a67e939f4fefaeb64993936a617e52caaa53b1f3d6caffd733ff3b92d3e6	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/database/models.py	-	35169	3eff77900357a4a6d196c9a9d4e6e36aeca6c28807b4e253c1db4fab92e6c545	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/database/schema.sql	-	21532	a92c2344bc8e2a7e7a3919811b21524e34d2d5a65e5a822a74bae999cc4cdd08	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/database/schema_contract.py	-	41668	584622d1913a7c79849ddc20bf2c1b247541dcafba062a9b0276b6c930f16a0f	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/database/sqlite_backup.py	-	21652	a1527fd9560080a3a2ce7d1d303379393cd154d424a563970481199d5c1fd121	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/database/synonym_sync.py	-	6797	104d4c307776488fd2ca9a7a836e494b19a6e5832ac81187bb4b1f9203bff8b1	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/database/voorbeelden_repository.py	-	18053	e24f83ee12e7ddbc2feabf646b4e99ec8419609d02865898203f5dfad4e93e23	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/document_processing/__init__.py	-	895	0be92df3595953189badd7d3182f5449bdea9e1b217e1be54fa1bc7c0c8fd8fa	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/document_processing/document_extractor.py	-	10382	d48f260e3708d9757d7c6a2cfe2a57dd77e49c342ac55da17638b826e4c4df51	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/document_processing/document_processor.py	-	26737	5b0da31d5db4ee56fab3efbc6561ba48b272b62ba2ca6b81f62319b37e0db8de	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/domain/__init__.py	-	157	2ec08bbde66eadefd083e815f5d70d8c1c94fd5e4030eca6f1a5a8efcd54988a	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/domain/autoriteit/__init__.py	-	107	5cfb277cbab52fc4307ab9c853e64c9df64456fdcf59635d01de827f227d9407	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/domain/autoriteit/betrouwbaarheid.py	-	6467	47505baeeb1b94c720013b751877e6b94c3f76a62245e65ec4c0c536f36c2d54	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/domain/categorie_herkomst.py	-	16768	bc2e732a1f8f832bda67505b44377d49c97b76e1adae275dd933e0806de0f6c3	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/domain/context/__init__.py	-	88	ed79c9c6f098aefc6372646e741bbcb11f8e0983c4ba4ef8c4d196fd5e40b542	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/domain/context/contract.py	-	24084	aeaa8d03ca7ab07f9c01063f4efc501b7be62f53b78bd238e86d061f664a83b5	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/domain/context/normalisatie.py	-	4698	5204da82d763a2ecc87725dc4179bd33e96fa48b00cf40c29e664e7d7af509ab	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/domain/juridisch/__init__.py	-	110	4a360483e7b740977746a77cfbd48168d9d590c0e8f56c35ab6132f3701dd293	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/domain/juridisch/patronen.py	-	4373	a8e03561b7fb7098d4275608f1c872f52821f3b55aadfa6637921e6b780b7ab2	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/domain/linguistisch/__init__.py	-	86	3ce8a1d86494d39eace319996ede0bc050cdc7ec0dce685b4eef6da1b318b2cd	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/domain/linguistisch/pluralia_tantum.py	-	6121	77977ba16bb5e5fb42321c96a48142fb1e7f23133d73546325edfd8241fba995	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/domain/ontological_categories.py	-	822	d2a5aab45815ba140b3262b68f4531e6cf93e740c34656135cbe74da8a475603	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/domain/rechtsgebieden.py	-	2240	247c9a4ee78fa7fd164ca801947cea2a5651970a4472e6f456cf77795a81c412	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/domain/sources/__init__.py	-	452	ee5c6a9e74be5faf97066b93f2406ee3f8eb70afad059ea1716a5d3f739ed51b	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/domain/sources/bronmetadata.py	-	7005	f5081b66ee9bf2e5016faf5cfd37236360065fbfab9a7b297e0114f90117f839	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/domain/sources/contract.py	-	64004	152f5a61a306f6d534faa5a7ad9974717dea023fcf0b101263576208317e50c8	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/domain/sources/normalisatie.py	-	26598	93fb0832b902053dde0ea31f43556dee4f469c25904a5ec21d49381259a43c60	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/export/__init__.py	-	549	b8fd913386dd0a1c45a1753ce2b3d59e2125f31fd4dcaf9e17fffd18640c8c75	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/export/export_txt.py	-	21121	ed44a8dd446c1994a30559425ebea1d80cfb82274888b1c4da2a0dc6767e6658	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/integration/__init__.py	-	47	b37222dcc5cdfba98ad0061085740e8d220db3833003a0f035cf805cba9ea8fb	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/integration/definitie_checker.py	-	36042	f11af9a26f5b274d2d4233f7833bc05311c0a7267b387bcc4d14c5985eb0a5cd	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/main.py	-	12357	a3b9161fb84608dc57f6630df5309d1967e5e64aee977a27f13d3860c4a7b731	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/models/category_models.py	-	1581	fa9faf7b320c79dd4b1bad2a85d288b4b49654ba8422c739240edc189d840ccb	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/models/ontology_models.py	-	1421	bd9803571058201283dea177f5063d85385a1f3b7e30b6ed62ff7583df7d36a1	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/models/synonym_models.py	-	5304	4bb646ca332336dfb0409c3e5a778bb23d0fc98c37d5b768b42bb14178d4bb5d	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/models/voorbeelden_validation.py	-	6304	56ae782faae82f901051e752c9b884af5a6910b644bc04ee078b503204eb9afc	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/monitoring/__init__.py	-	46	38a8e768b71452c5022a0c9b280490bd042e19b7b93a10475efb02d713f03896	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/monitoring/api_monitor.py	-	24830	d8debb351d1f78f64314fb0a2371e1dffeab556b5da1961b4a0d9d8a7d4965da	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/monitoring/cache_monitoring.py	-	3869	193cd48bed9145703a4ee860cdc88649ac21abda6074233bb31c01aa57c868c1	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/monitoring/performance_tracker.py	-	16944	0b4086fe22f2bd74c1eaf029821c1fe878033fa7c0b0142c1012621f9e51f59c	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/ontologie/__init__.py	-	313	b48941d27c0524962fec3460954a1078bc627f2c980472ce33b951a1bed3fba3	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/ontologie/improved_classifier.py	-	19652	143735a6f2f27764f27df52dc52d5a3d9b64f1dac5a6a378ffc1fd7c0281aabd	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/opschoning/README.md	-	4006	3b5e57ee460de8c7680b601ab74cf72138c8927c55988b5d6ea99a543f0e02bf	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/opschoning/__init__.py	-	345	07f1362adb35cf5ac338dd21591d02ca91fcc727ba56bae35fcd4ad4208be502	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/opschoning/opschoning.py	-	8084	48c79e39207cd16f85d511d2b6fa3b81e4b739dcfc0c04f1142d38d96499cdc5	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/opschoning/opschoning_enhanced.py	-	4573	9579fcafc875a4b8600a3d4de16c8526b8b099ca6eba61c0e2e76de897207acc	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/pages/rag_management.py	-	3304	6b2ca2f9b9907bf8cec7c44b9e229b000df946c332e0d8342982ffed9a7405c1	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/pages/synonym_admin.py	-	34797	7a3323be72b0cfbfb19c514a8fe011b008e042734f02004f13407e042b93d533	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/pages/synonym_metrics.py	-	2254	b8f84bac64cc1fb503ed5a140aceef039612b4570db9f9c415d545ba9ac1fd66	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/repositories/__init__.py	-	255	353ad053d74b280e6d15227b85768fc55330cfa8535e47dd598f33c43589b294	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/repositories/synonym_registry.py	-	40488	3a0f7e522b18b7ab37767e657630c584b1ac066d9beaca8b1ee9fdb2a4d7d617	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/repositories/synonym_repository.py	-	18476	b1d158bc3e407b4198efadb20dcf5562fc47257e987881969b9d41189e5bca92	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/security/__init__.py	-	1727	b3095de80a44aaa8f168edb49dd513add8bad928bfed3576d848903691dca787	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/security/security_middleware.py	-	27472	543acfd9dcd6d9f492c2fd5bebba3e546133418cdce9967137a6bc265754e3d5	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/__init__.py	-	1345	8a3cfbfbdc2bebf2bffaff09b93d5674b3f76f5d593695dd702075fc1cab2648	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/adapters/__init__.py	-	174	4b14e6b5044351906b841dca25d9836ced6d15c8c19a0b304a72a8aa50d4e19a	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/ai/__init__.py	-	2257	0002c218c2e3ffaa901ac13301d3af158123d80abde41269410e6ecbbcb9a5e7	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/ai/anthropic_client.py	-	6673	68b536b7d162ed65a7c13f6776c9c27937b77dac50c4c5ca4eaad8fe87e33c4f	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/ai/base_client.py	-	3181	f01559909658ead279cb5179f6ea4a6cec8994f6aaba792c4750383cece4ca38	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/ai/model_router.py	-	8518	323cdad74a22c61783f28e18a8766e50daf1b20c679cab67d5ffcc9ca1563e5d	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/ai/openai_client.py	-	3951	15f3452226697c8b831132e1035152c8da6ae48d37da6e54f69f57dac3800031	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/ai_service_v2.py	-	16763	b74efc6fd6ac9f1e814f50cdd2146b1346d1e61f685904d7e14f8b350efbccca	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/audit/__init__.py	-	50	a65454029f5352431344f688cb074f8cdc735dfafade801cc485fc951cef027c	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/audit/audit_logger.py	-	693	01708b776e828967ea5eb2ee0cdf99ddcf3ba4b6ca515b403cf854d469d980fb	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/category_service.py	-	7443	2a0426e7547880c2d2d51b2056bff4c68e592b5cba39c0c2732f1e3e9ed4afc8	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/category_state_manager.py	-	1251	f6e0b05be30d9ba4f438ec11301a95d68c9db8187cc869a31cd26d3f321e5b99	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/classification/__init__.py	-	310	cedc37d5b185e4e974f07e4c8114f2d7b06440f717e4a0078cef0d42c5a2b392	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/classification/ontological_classifier.py	-	10242	ff5cc95f1657c65d8b42b4b776129ec108fefcb0c47cf6a499752f60454b587f	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/classification/term_config.py	-	5620	c12aa674ae89b94c7e39e593e31710e0d07a3c0530afa82e2808f08fd00ad040	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/cleaning_service.py	-	9536	b543f964e7dab496cd664b38ca5e6a485796302fa89ef3ab1052cb15f4cb8005	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/container.py	-	45311	342757552d228c6e820ea01829094e3d2a538bf1b76a7779e311ee8e0f68ea79	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/context/__init__.py	-	1163	08b3f7c3b5f51c9209f1931d3a8b3291c81b31923e5f32947e7797d166847a18	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/context/context_adapter.py	-	4500	9e76394b5ec806e6ada6d9bb04f79a9599321e9fe2e78a0e69485622cd05602f	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/context/context_manager.py	-	12628	8ae0bffc7b2865997feca5d47adc8096e952657dbcd448869b3b1a606f336768	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/data_aggregation_service.py	-	30586	a534bfbb37914d46bb2faed3b63e0380da22c10fec38850f4502110d9b642097	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/definition_edit_repository.py	-	17490	cfbaad82d96fc95c2fd883ff0a95b73c9f611f6637f404d72c5c3b83c59d61b2	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/definition_edit_service.py	-	62607	938e25eded76b71ff33fbea3b30a79c4a31add01341a92636becf3144efac346	uitgesloten: bronsnapshot (reproduceerbaar uit git)
